id,Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage,Response
242564,Male,43,1,22.0,0,1-2 Year,Yes,26677.0,124.0,36,0
306235,Female,48,1,28.0,0,1-2 Year,Yes,48013.0,26.0,80,1
111869,Male,28,1,36.0,0,< 1 Year,No,32485.0,152.0,119,0
177673,Male,53,1,28.0,0,1-2 Year,Yes,33783.0,156.0,123,1
364309,Male,51,1,46.0,0,1-2 Year,Yes,38232.0,157.0,151,1
180574,Female,33,1,28.0,0,< 1 Year,Yes,39001.0,26.0,277,0
80483,Female,30,1,3.0,1,< 1 Year,No,28780.0,152.0,126,0
233455,Male,58,1,28.0,0,1-2 Year,Yes,35728.0,26.0,197,1
4238,Male,47,1,8.0,0,1-2 Year,Yes,58193.0,124.0,203,1
130022,Male,70,1,41.0,1,1-2 Year,No,35356.0,152.0,226,0
306397,Female,40,1,28.0,0,1-2 Year,Yes,32911.0,26.0,265,1
191908,Female,61,1,11.0,0,1-2 Year,Yes,2630.0,157.0,33,0
340107,Male,36,1,15.0,0,1-2 Year,Yes,2630.0,152.0,159,0
312783,Male,25,1,47.0,1,< 1 Year,No,40603.0,152.0,272,0
343431,Female,33,1,46.0,1,1-2 Year,No,31173.0,124.0,151,0
123851,Male,36,1,29.0,0,1-2 Year,Yes,34021.0,154.0,216,1
81807,Female,44,1,8.0,0,1-2 Year,Yes,30065.0,7.0,118,0
236078,Male,48,1,9.0,0,1-2 Year,Yes,31649.0,26.0,281,1
137077,Male,26,1,14.0,1,< 1 Year,No,50018.0,152.0,257,0
236899,Male,57,1,28.0,1,1-2 Year,No,38180.0,125.0,164,0
244065,Female,25,1,18.0,1,< 1 Year,No,30600.0,152.0,29,0
207908,Female,50,1,15.0,0,1-2 Year,Yes,38055.0,26.0,24,0
164029,Male,47,1,29.0,0,1-2 Year,Yes,2630.0,26.0,183,1
803,Female,29,1,15.0,1,< 1 Year,No,37098.0,152.0,185,0
85197,Female,38,1,28.0,1,1-2 Year,No,38487.0,152.0,90,0
169879,Female,74,1,28.0,0,1-2 Year,Yes,45733.0,26.0,193,1
282749,Male,46,1,28.0,0,1-2 Year,Yes,2630.0,26.0,79,1
106095,Female,48,1,28.0,0,1-2 Year,Yes,50113.0,122.0,227,1
242716,Female,35,1,28.0,1,1-2 Year,No,42948.0,124.0,112,0
69903,Female,46,1,39.0,0,1-2 Year,Yes,23823.0,124.0,94,0
311852,Female,30,1,28.0,1,< 1 Year,No,39472.0,152.0,180,0
29943,Male,25,1,15.0,0,< 1 Year,Yes,32697.0,152.0,50,0
75722,Female,70,1,28.0,0,1-2 Year,Yes,45554.0,52.0,23,0
319322,Male,42,1,26.0,0,1-2 Year,Yes,33527.0,124.0,26,1
129447,Male,61,1,28.0,0,1-2 Year,Yes,46772.0,122.0,162,0
332741,Female,23,1,11.0,1,< 1 Year,No,2630.0,152.0,248,0
306301,Female,35,1,28.0,0,1-2 Year,Yes,29486.0,23.0,229,1
86637,Male,50,1,28.0,1,1-2 Year,No,31728.0,124.0,250,0
239200,Female,46,1,8.0,0,> 2 Years,Yes,47177.0,124.0,149,1
205605,Female,73,1,8.0,0,1-2 Year,Yes,48586.0,124.0,131,0
6238,Female,22,1,46.0,1,< 1 Year,No,22255.0,152.0,129,0
263929,Female,33,1,35.0,0,1-2 Year,Yes,2630.0,163.0,211,1
38747,Male,51,1,29.0,0,1-2 Year,No,43156.0,124.0,19,0
279644,Female,49,1,28.0,0,1-2 Year,Yes,2630.0,122.0,83,1
264157,Female,36,1,21.0,0,1-2 Year,Yes,21321.0,152.0,279,1
108268,Male,27,1,41.0,1,< 1 Year,No,48073.0,152.0,50,0
360264,Male,56,1,45.0,0,1-2 Year,Yes,26986.0,26.0,80,1
46726,Female,35,1,30.0,0,1-2 Year,Yes,42199.0,154.0,75,1
151777,Male,35,1,8.0,0,1-2 Year,No,2630.0,26.0,136,0
210399,Female,22,1,8.0,0,< 1 Year,Yes,40623.0,152.0,143,0
330515,Female,73,1,38.0,0,1-2 Year,Yes,37253.0,26.0,12,0
25673,Female,64,1,15.0,0,1-2 Year,No,2630.0,152.0,234,0
354480,Female,44,1,30.0,1,1-2 Year,No,27095.0,154.0,250,0
49011,Female,23,1,15.0,1,< 1 Year,No,23916.0,151.0,178,0
112532,Female,24,1,8.0,1,< 1 Year,No,44645.0,152.0,298,0
103250,Male,39,1,28.0,0,> 2 Years,Yes,37815.0,124.0,57,1
27267,Female,31,1,28.0,0,< 1 Year,Yes,31713.0,152.0,103,1
361485,Male,35,1,30.0,0,1-2 Year,Yes,23538.0,152.0,55,1
322395,Female,51,1,28.0,0,1-2 Year,Yes,55740.0,26.0,132,1
107893,Male,46,1,48.0,0,1-2 Year,Yes,2630.0,26.0,189,1
47829,Female,84,1,28.0,1,1-2 Year,Yes,43889.0,26.0,181,0
178569,Male,20,1,8.0,0,< 1 Year,Yes,27312.0,160.0,257,0
367429,Female,43,1,28.0,0,1-2 Year,Yes,49271.0,26.0,32,1
4087,Female,44,1,8.0,0,1-2 Year,Yes,47251.0,157.0,83,1
320287,Male,41,1,28.0,0,1-2 Year,Yes,32112.0,124.0,173,0
362524,Female,62,1,40.0,0,1-2 Year,Yes,2630.0,157.0,179,1
120080,Male,23,1,28.0,1,< 1 Year,No,91625.0,152.0,79,0
32922,Male,41,1,28.0,0,1-2 Year,Yes,39232.0,124.0,103,1
254783,Male,21,1,50.0,0,< 1 Year,Yes,33468.0,160.0,143,0
183014,Female,47,1,28.0,0,1-2 Year,Yes,2630.0,26.0,280,1
237730,Male,26,1,8.0,1,< 1 Year,No,32641.0,152.0,82,0
77253,Female,79,1,28.0,0,1-2 Year,Yes,2630.0,122.0,275,1
198293,Male,72,1,28.0,0,> 2 Years,Yes,65478.0,26.0,268,0
253657,Male,54,1,35.0,0,1-2 Year,No,30870.0,124.0,115,1
287752,Female,58,1,28.0,0,1-2 Year,Yes,51744.0,124.0,105,1
353569,Female,35,1,28.0,0,1-2 Year,Yes,47455.0,157.0,280,0
259579,Female,21,1,3.0,0,< 1 Year,Yes,31021.0,160.0,141,0
267294,Female,27,1,11.0,1,< 1 Year,No,27312.0,152.0,283,0
57098,Female,45,1,11.0,0,1-2 Year,Yes,26501.0,124.0,283,0
35737,Male,22,1,48.0,1,1-2 Year,No,2630.0,156.0,129,0
29440,Female,58,1,28.0,0,> 2 Years,Yes,37231.0,124.0,92,1
271306,Female,23,1,21.0,1,< 1 Year,No,22471.0,152.0,253,0
18805,Male,37,1,28.0,0,1-2 Year,Yes,29011.0,124.0,58,1
292863,Female,47,1,28.0,0,1-2 Year,Yes,85347.0,122.0,190,1
176026,Female,57,1,28.0,0,> 2 Years,Yes,33603.0,157.0,51,0
378117,Female,22,1,30.0,1,< 1 Year,Yes,2630.0,160.0,191,0
164171,Male,44,1,29.0,0,1-2 Year,Yes,24541.0,124.0,36,1
154440,Male,34,1,28.0,0,1-2 Year,Yes,38425.0,124.0,27,1
271664,Female,29,1,15.0,0,1-2 Year,Yes,37000.0,154.0,140,0
32370,Female,47,1,8.0,0,1-2 Year,Yes,34902.0,124.0,254,0
297364,Male,43,1,28.0,0,> 2 Years,Yes,2630.0,122.0,138,1
373008,Male,21,1,3.0,0,< 1 Year,Yes,24183.0,160.0,75,0
23236,Female,43,1,41.0,1,1-2 Year,No,31634.0,26.0,10,0
79946,Female,26,1,18.0,0,< 1 Year,Yes,2630.0,160.0,91,1
347443,Male,68,1,8.0,0,> 2 Years,Yes,49764.0,124.0,22,1
340576,Female,21,1,32.0,0,< 1 Year,Yes,22547.0,152.0,187,0
314846,Male,44,1,46.0,0,1-2 Year,Yes,28310.0,124.0,93,1
111919,Female,36,1,8.0,0,< 1 Year,No,2630.0,1.0,101,1
224756,Female,35,1,30.0,0,1-2 Year,Yes,2630.0,156.0,206,1
259607,Female,24,1,11.0,1,< 1 Year,No,18017.0,152.0,243,0
326803,Male,29,1,46.0,1,< 1 Year,No,19592.0,152.0,167,0
344925,Female,78,1,29.0,0,1-2 Year,Yes,46642.0,26.0,54,0
28705,Male,45,1,20.0,0,> 2 Years,Yes,2630.0,124.0,146,1
126959,Male,52,1,28.0,0,1-2 Year,Yes,2630.0,26.0,219,1
41379,Male,23,1,14.0,0,< 1 Year,Yes,29525.0,152.0,297,1
308646,Female,51,1,8.0,0,1-2 Year,Yes,2630.0,160.0,128,0
12658,Female,57,1,8.0,0,1-2 Year,Yes,25021.0,26.0,130,1
23276,Male,53,1,1.0,0,1-2 Year,Yes,2630.0,26.0,291,0
42149,Male,54,1,35.0,0,1-2 Year,Yes,28791.0,124.0,111,1
293302,Male,46,1,1.0,0,1-2 Year,Yes,2630.0,30.0,130,1
271032,Male,46,1,28.0,0,1-2 Year,Yes,43425.0,26.0,220,1
109847,Female,55,1,28.0,0,1-2 Year,Yes,41352.0,26.0,165,1
177661,Female,44,1,29.0,0,1-2 Year,Yes,2630.0,124.0,157,0
121305,Female,42,1,28.0,0,1-2 Year,Yes,69856.0,124.0,227,1
213576,Male,56,1,22.0,0,1-2 Year,Yes,21261.0,124.0,179,1
288101,Male,42,1,28.0,0,1-2 Year,Yes,45218.0,124.0,280,1
266085,Female,43,1,4.0,0,1-2 Year,Yes,32262.0,124.0,295,0
152461,Male,53,1,28.0,0,1-2 Year,Yes,44127.0,26.0,105,1
367805,Male,64,1,28.0,0,1-2 Year,Yes,2630.0,156.0,208,1
348524,Male,54,1,18.0,1,1-2 Year,No,19710.0,26.0,206,0
189468,Male,24,1,41.0,1,< 1 Year,No,37931.0,152.0,186,0
259572,Female,56,1,28.0,0,1-2 Year,Yes,97305.0,26.0,74,1
16620,Female,27,1,8.0,1,< 1 Year,No,44481.0,152.0,216,0
376599,Male,57,1,36.0,1,1-2 Year,No,2630.0,26.0,193,0
207318,Male,25,1,15.0,1,< 1 Year,No,33073.0,152.0,208,0
342776,Female,53,1,28.0,0,1-2 Year,Yes,44724.0,35.0,83,0
18099,Male,77,1,28.0,0,1-2 Year,Yes,34330.0,26.0,202,0
14758,Male,21,1,23.0,0,< 1 Year,Yes,37079.0,152.0,131,1
106361,Male,24,1,6.0,1,< 1 Year,No,28057.0,152.0,295,0
175382,Female,50,1,28.0,0,> 2 Years,Yes,47410.0,55.0,194,1
113981,Female,40,1,28.0,0,1-2 Year,Yes,43237.0,26.0,152,1
108376,Female,43,1,28.0,1,1-2 Year,No,96457.0,124.0,241,0
14890,Female,22,1,28.0,0,< 1 Year,Yes,2630.0,26.0,199,0
362517,Male,40,1,29.0,0,1-2 Year,Yes,31258.0,124.0,184,0
130339,Male,56,1,28.0,0,1-2 Year,Yes,69413.0,122.0,100,1
185000,Female,43,1,41.0,0,1-2 Year,Yes,2630.0,156.0,165,1
258131,Male,24,1,45.0,1,< 1 Year,No,23247.0,152.0,221,0
210867,Male,47,1,8.0,0,1-2 Year,Yes,2630.0,26.0,267,1
353068,Male,48,1,35.0,0,1-2 Year,Yes,40989.0,26.0,230,1
232741,Female,21,1,6.0,0,< 1 Year,Yes,33124.0,152.0,32,0
117344,Female,39,1,50.0,0,1-2 Year,Yes,35355.0,26.0,252,1
306505,Female,38,1,9.0,0,1-2 Year,Yes,25477.0,26.0,171,0
275582,Female,42,1,50.0,1,1-2 Year,No,46660.0,8.0,186,0
347049,Female,52,1,28.0,0,1-2 Year,Yes,51616.0,122.0,160,0
261646,Female,53,1,47.0,0,1-2 Year,Yes,41402.0,16.0,283,1
186057,Male,47,1,2.0,0,1-2 Year,Yes,38950.0,163.0,217,1
366263,Male,51,1,46.0,0,1-2 Year,Yes,2630.0,124.0,135,1
305776,Male,41,1,28.0,0,1-2 Year,Yes,25330.0,124.0,92,1
306150,Male,42,1,28.0,0,1-2 Year,Yes,37646.0,124.0,175,0
222130,Female,75,1,28.0,0,> 2 Years,Yes,46575.0,26.0,119,0
108609,Female,29,1,13.0,0,1-2 Year,Yes,32512.0,154.0,96,1
209997,Male,62,1,15.0,0,1-2 Year,Yes,28531.0,26.0,60,0
202039,Female,51,1,28.0,0,> 2 Years,Yes,59018.0,26.0,55,1
124297,Male,54,1,37.0,0,1-2 Year,Yes,38165.0,26.0,74,1
6600,Female,21,1,28.0,1,1-2 Year,No,33241.0,154.0,85,0
307982,Male,42,1,28.0,0,1-2 Year,Yes,34865.0,26.0,266,0
125937,Female,25,1,47.0,0,< 1 Year,Yes,36718.0,152.0,227,0
204324,Male,45,1,28.0,0,1-2 Year,Yes,49950.0,124.0,104,1
134933,Female,29,1,30.0,0,< 1 Year,Yes,36080.0,163.0,157,1
364442,Female,22,1,46.0,1,< 1 Year,No,24246.0,152.0,76,0
288450,Female,21,1,21.0,0,< 1 Year,Yes,30652.0,152.0,277,0
284098,Female,43,1,28.0,0,1-2 Year,Yes,40404.0,124.0,63,1
190366,Male,38,1,24.0,0,1-2 Year,Yes,33517.0,124.0,135,1
364518,Female,49,1,14.0,0,1-2 Year,Yes,25298.0,124.0,179,0
56429,Male,24,1,30.0,1,< 1 Year,Yes,38283.0,152.0,157,0
149640,Male,26,1,2.0,1,< 1 Year,No,32099.0,152.0,274,0
19081,Male,41,1,28.0,0,1-2 Year,Yes,2630.0,158.0,231,0
203748,Female,28,1,15.0,0,< 1 Year,No,18210.0,152.0,34,0
243545,Male,54,1,41.0,0,1-2 Year,Yes,26127.0,26.0,215,1
68938,Male,46,1,47.0,0,1-2 Year,Yes,2630.0,124.0,45,1
257268,Female,21,1,11.0,0,< 1 Year,Yes,37241.0,152.0,57,0
19644,Male,24,1,34.0,0,< 1 Year,Yes,33336.0,152.0,84,0
380987,Female,22,1,37.0,0,< 1 Year,Yes,29981.0,152.0,177,0
318925,Female,31,1,28.0,1,< 1 Year,No,40289.0,152.0,124,0
147363,Female,41,1,28.0,0,1-2 Year,Yes,27930.0,26.0,276,1
311414,Female,28,1,8.0,1,< 1 Year,No,43379.0,152.0,225,0
319541,Male,66,1,28.0,0,1-2 Year,Yes,28504.0,26.0,47,1
183690,Male,50,1,8.0,0,> 2 Years,Yes,91037.0,25.0,178,1
378041,Female,54,1,28.0,1,1-2 Year,No,39240.0,26.0,234,0
325106,Male,61,1,8.0,0,1-2 Year,Yes,28007.0,124.0,280,1
19300,Male,41,1,9.0,0,1-2 Year,Yes,2630.0,156.0,29,0
172835,Male,22,1,8.0,1,< 1 Year,No,33271.0,152.0,90,0
146936,Female,20,1,36.0,0,< 1 Year,Yes,31006.0,160.0,290,0
253337,Male,43,1,28.0,0,1-2 Year,Yes,28399.0,124.0,210,1
160449,Male,47,1,41.0,0,1-2 Year,Yes,29252.0,124.0,28,1
251956,Female,57,1,3.0,0,1-2 Year,Yes,50120.0,124.0,205,1
153515,Female,39,1,33.0,1,1-2 Year,No,55737.0,124.0,76,0
19361,Female,62,1,28.0,0,1-2 Year,Yes,46215.0,26.0,113,0
101063,Female,61,1,46.0,0,1-2 Year,Yes,23593.0,156.0,10,1
100435,Male,50,1,11.0,0,1-2 Year,Yes,17429.0,26.0,99,1
108662,Female,38,1,8.0,0,1-2 Year,Yes,38204.0,7.0,110,1
91012,Male,39,1,50.0,1,1-2 Year,No,2630.0,154.0,100,0
304778,Female,42,1,28.0,0,1-2 Year,Yes,51744.0,36.0,60,1
258844,Male,65,1,12.0,0,1-2 Year,Yes,23145.0,124.0,63,1
29270,Male,32,1,33.0,0,< 1 Year,Yes,44731.0,156.0,242,1
186505,Male,21,1,11.0,0,< 1 Year,Yes,26287.0,152.0,282,0
182470,Male,47,1,28.0,0,1-2 Year,Yes,52418.0,26.0,101,1
140243,Male,33,1,12.0,0,< 1 Year,Yes,37304.0,124.0,272,0
185079,Male,49,1,28.0,1,1-2 Year,No,24372.0,26.0,63,0
33677,Female,30,1,3.0,1,< 1 Year,Yes,2630.0,156.0,270,0
252386,Male,54,1,28.0,0,> 2 Years,Yes,50496.0,26.0,75,1
117252,Female,21,1,46.0,1,< 1 Year,No,18238.0,152.0,162,0
325015,Male,39,1,18.0,0,1-2 Year,Yes,39192.0,26.0,229,0
172896,Male,36,1,4.0,0,1-2 Year,Yes,30210.0,124.0,113,1
195992,Female,23,1,2.0,0,< 1 Year,Yes,22902.0,152.0,74,0
186230,Male,77,1,28.0,0,< 1 Year,Yes,41622.0,122.0,117,0
41651,Male,48,1,39.0,1,1-2 Year,No,32190.0,127.0,272,0
7917,Male,52,1,28.0,0,1-2 Year,Yes,61181.0,26.0,12,1
209766,Male,58,1,30.0,0,1-2 Year,Yes,30587.0,26.0,133,1
52742,Female,36,1,28.0,1,1-2 Year,No,43381.0,13.0,162,0
76498,Male,41,1,41.0,0,1-2 Year,Yes,30297.0,12.0,81,1
251538,Female,47,1,28.0,0,1-2 Year,Yes,32582.0,26.0,112,1
213315,Male,66,1,3.0,0,1-2 Year,Yes,24376.0,26.0,234,1
279146,Female,23,1,15.0,1,< 1 Year,No,27810.0,152.0,266,0
283854,Male,58,1,7.0,0,1-2 Year,Yes,2630.0,26.0,253,1
87770,Female,24,1,37.0,0,< 1 Year,Yes,2630.0,152.0,55,1
42420,Female,39,1,28.0,0,1-2 Year,Yes,2630.0,154.0,151,1
338512,Male,25,1,28.0,0,< 1 Year,Yes,50905.0,26.0,265,1
317110,Female,56,1,28.0,0,> 2 Years,Yes,36436.0,26.0,163,1
11836,Female,37,1,11.0,0,1-2 Year,Yes,2630.0,157.0,131,1
371513,Female,23,1,27.0,1,< 1 Year,No,53701.0,152.0,62,0
342312,Female,25,1,15.0,0,< 1 Year,Yes,28160.0,152.0,268,0
361057,Female,43,1,46.0,0,< 1 Year,Yes,39111.0,26.0,122,1
279222,Male,35,1,29.0,1,1-2 Year,No,40083.0,152.0,31,0
191252,Male,64,1,47.0,0,1-2 Year,Yes,28710.0,26.0,277,0
352170,Male,30,1,30.0,1,< 1 Year,No,27520.0,152.0,89,0
185826,Male,49,1,28.0,0,> 2 Years,Yes,55344.0,26.0,101,0
275060,Female,25,1,28.0,0,< 1 Year,Yes,47733.0,153.0,18,1
30990,Male,53,1,11.0,0,1-2 Year,Yes,30205.0,124.0,274,1
2248,Female,39,1,50.0,0,1-2 Year,Yes,35477.0,4.0,280,0
330547,Male,65,1,28.0,0,1-2 Year,Yes,58901.0,26.0,42,1
208828,Female,50,1,28.0,0,1-2 Year,Yes,68199.0,26.0,42,1
209717,Female,37,1,7.0,0,1-2 Year,Yes,2630.0,154.0,92,1
202154,Female,38,1,28.0,1,1-2 Year,No,29580.0,26.0,110,0
357070,Male,60,1,39.0,0,1-2 Year,Yes,2630.0,26.0,59,0
178765,Female,34,1,50.0,0,1-2 Year,Yes,35534.0,152.0,32,0
122795,Male,56,1,30.0,0,1-2 Year,Yes,28118.0,26.0,86,1
91378,Male,45,1,3.0,1,1-2 Year,No,29967.0,124.0,248,0
324508,Male,22,1,8.0,1,< 1 Year,No,31754.0,160.0,17,0
216400,Female,32,1,3.0,0,1-2 Year,Yes,22598.0,155.0,18,1
320631,Male,53,1,28.0,0,1-2 Year,Yes,35721.0,26.0,105,0
81911,Male,23,1,8.0,1,1-2 Year,No,54892.0,124.0,242,0
337605,Female,52,1,7.0,0,1-2 Year,Yes,2630.0,156.0,107,1
233905,Female,30,1,28.0,0,< 1 Year,Yes,2630.0,26.0,147,1
45166,Male,57,1,7.0,0,1-2 Year,Yes,2630.0,31.0,38,1
316464,Male,40,1,41.0,0,1-2 Year,Yes,2630.0,136.0,15,1
289162,Male,29,1,10.0,1,< 1 Year,No,30772.0,152.0,139,0
209196,Male,45,1,14.0,0,1-2 Year,Yes,37911.0,124.0,196,0
61853,Female,39,1,48.0,0,1-2 Year,Yes,2630.0,124.0,287,1
265590,Male,41,1,11.0,0,1-2 Year,No,32430.0,124.0,222,0
39384,Female,45,1,12.0,0,1-2 Year,Yes,27097.0,26.0,55,1
43255,Male,51,1,11.0,0,1-2 Year,Yes,24998.0,124.0,16,0
121184,Female,59,1,28.0,0,> 2 Years,Yes,32709.0,122.0,235,1
116496,Male,45,1,36.0,1,1-2 Year,No,2630.0,163.0,206,0
20207,Male,21,1,28.0,1,< 1 Year,No,49342.0,152.0,121,0
49341,Female,21,1,46.0,1,< 1 Year,No,38238.0,152.0,93,0
284494,Female,21,1,37.0,1,< 1 Year,No,33778.0,152.0,51,0
76649,Male,25,1,28.0,1,< 1 Year,No,50467.0,152.0,292,0
227754,Female,46,1,24.0,0,1-2 Year,Yes,29812.0,124.0,240,0
355552,Male,61,1,20.0,0,1-2 Year,Yes,2630.0,26.0,61,1
12588,Male,44,1,28.0,0,1-2 Year,Yes,53773.0,26.0,201,0
232245,Male,58,1,28.0,0,1-2 Year,Yes,47045.0,26.0,152,1
216004,Female,63,1,28.0,0,1-2 Year,Yes,23841.0,26.0,17,1
196533,Female,23,1,35.0,0,< 1 Year,Yes,2630.0,160.0,179,0
71469,Male,57,1,28.0,0,> 2 Years,Yes,60541.0,26.0,295,1
286915,Female,43,1,28.0,0,1-2 Year,Yes,30209.0,124.0,218,1
111694,Female,23,1,33.0,1,< 1 Year,No,38269.0,152.0,194,0
165307,Female,40,1,15.0,0,1-2 Year,Yes,34839.0,122.0,298,0
356131,Male,25,1,29.0,0,< 1 Year,No,32853.0,152.0,246,0
94282,Male,52,1,28.0,0,1-2 Year,Yes,44157.0,26.0,287,1
377532,Male,80,1,24.0,0,1-2 Year,Yes,29408.0,124.0,122,0
41285,Male,21,1,47.0,0,< 1 Year,Yes,43284.0,124.0,241,0
93081,Male,50,1,46.0,0,< 1 Year,Yes,35790.0,26.0,223,1
127206,Female,28,1,28.0,1,< 1 Year,No,52875.0,152.0,140,0
137460,Female,35,1,28.0,0,1-2 Year,Yes,28365.0,26.0,157,1
243048,Female,41,1,18.0,0,1-2 Year,Yes,2630.0,124.0,82,1
6039,Male,23,1,11.0,1,< 1 Year,No,32346.0,152.0,251,0
135163,Male,39,1,31.0,0,1-2 Year,Yes,2630.0,124.0,254,1
292298,Male,26,1,4.0,1,< 1 Year,No,31163.0,152.0,271,0
360435,Male,45,1,29.0,0,1-2 Year,Yes,37389.0,26.0,73,0
108998,Female,76,1,28.0,0,1-2 Year,Yes,40688.0,26.0,72,1
288427,Male,52,1,24.0,1,1-2 Year,No,29589.0,26.0,150,0
260528,Male,62,1,41.0,0,1-2 Year,Yes,2630.0,157.0,211,1
351178,Male,44,1,41.0,0,1-2 Year,Yes,21668.0,124.0,160,1
192167,Female,26,1,41.0,1,< 1 Year,No,38040.0,152.0,267,0
364053,Female,63,1,20.0,0,1-2 Year,Yes,2630.0,26.0,192,0
324383,Male,24,1,8.0,1,< 1 Year,No,36876.0,152.0,172,0
140228,Female,49,1,39.0,0,1-2 Year,Yes,25676.0,124.0,256,1
50040,Female,45,1,28.0,0,1-2 Year,Yes,31343.0,26.0,76,1
332206,Male,34,1,18.0,1,1-2 Year,No,22935.0,124.0,241,0
238427,Male,46,1,46.0,0,1-2 Year,Yes,2630.0,124.0,109,0
375098,Male,50,1,35.0,0,> 2 Years,Yes,34857.0,88.0,194,0
263730,Male,40,1,41.0,0,1-2 Year,Yes,31318.0,124.0,203,1
143774,Male,42,1,7.0,0,1-2 Year,No,2630.0,124.0,98,0
361330,Male,45,1,28.0,0,1-2 Year,Yes,48538.0,26.0,253,1
154084,Female,48,1,46.0,0,1-2 Year,Yes,32913.0,124.0,184,1
95119,Male,64,1,28.0,1,1-2 Year,No,29497.0,152.0,99,0
187294,Female,46,1,8.0,0,1-2 Year,Yes,34626.0,31.0,284,1
265183,Male,43,1,8.0,0,1-2 Year,Yes,36108.0,26.0,117,1
293632,Male,25,1,41.0,1,< 1 Year,No,21846.0,152.0,195,0
54896,Female,74,1,28.0,0,1-2 Year,Yes,27155.0,26.0,90,0
264788,Female,43,1,28.0,0,1-2 Year,Yes,45714.0,61.0,192,0
90082,Female,23,1,46.0,0,< 1 Year,No,49091.0,152.0,225,0
156878,Female,20,1,8.0,1,< 1 Year,No,34103.0,160.0,101,0
153953,Female,40,1,28.0,0,1-2 Year,Yes,26636.0,26.0,113,1
281366,Female,56,1,28.0,0,1-2 Year,Yes,44721.0,26.0,267,1
214798,Male,54,1,43.0,0,1-2 Year,Yes,31267.0,26.0,200,1
160196,Male,21,1,39.0,1,< 1 Year,No,46826.0,152.0,282,0
267553,Male,74,1,28.0,1,1-2 Year,No,32938.0,122.0,283,0
278473,Female,41,1,28.0,0,1-2 Year,Yes,43051.0,122.0,160,0
41145,Female,43,1,28.0,0,1-2 Year,Yes,44271.0,122.0,137,1
84644,Male,26,1,8.0,1,< 1 Year,No,43829.0,152.0,216,0
220928,Male,58,1,33.0,0,1-2 Year,Yes,41471.0,26.0,136,0
354320,Female,38,1,31.0,0,1-2 Year,Yes,2630.0,124.0,118,1
108219,Male,24,1,8.0,1,< 1 Year,No,30075.0,152.0,30,0
143142,Male,39,1,41.0,0,1-2 Year,Yes,50827.0,124.0,46,1
46739,Male,24,1,10.0,1,< 1 Year,No,25358.0,152.0,178,0
218503,Male,42,1,46.0,0,1-2 Year,Yes,29857.0,30.0,267,1
322432,Female,28,1,24.0,1,< 1 Year,No,24571.0,152.0,249,0
256888,Male,43,1,47.0,0,1-2 Year,Yes,22973.0,54.0,205,1
322571,Male,22,1,21.0,0,< 1 Year,Yes,37640.0,124.0,269,0
380520,Female,75,1,28.0,1,1-2 Year,No,2630.0,13.0,297,0
47622,Male,50,1,30.0,1,1-2 Year,No,44391.0,152.0,64,0
193456,Female,48,1,50.0,0,1-2 Year,Yes,2630.0,8.0,37,0
351262,Male,52,1,28.0,1,1-2 Year,No,34030.0,122.0,291,0
97782,Male,50,1,15.0,0,> 2 Years,Yes,29434.0,26.0,74,0
7477,Male,66,1,46.0,0,1-2 Year,Yes,34200.0,11.0,281,0
282947,Male,23,1,23.0,1,< 1 Year,No,30761.0,26.0,25,0
46437,Male,35,1,6.0,1,1-2 Year,No,32141.0,152.0,212,0
7265,Female,43,1,39.0,0,1-2 Year,Yes,35207.0,120.0,231,1
376139,Male,28,1,27.0,0,< 1 Year,No,32369.0,26.0,97,0
273522,Female,25,1,2.0,0,< 1 Year,No,24237.0,152.0,263,0
95571,Female,48,1,48.0,0,1-2 Year,Yes,2630.0,124.0,154,1
283137,Male,50,1,28.0,0,1-2 Year,Yes,29437.0,26.0,281,1
303874,Male,20,1,25.0,1,< 1 Year,No,16453.0,160.0,10,0
376191,Male,48,1,28.0,0,1-2 Year,Yes,2630.0,122.0,176,1
244293,Female,40,1,2.0,0,1-2 Year,Yes,34512.0,152.0,49,0
211886,Female,56,1,41.0,0,> 2 Years,Yes,2630.0,124.0,181,1
361381,Male,49,1,9.0,0,1-2 Year,Yes,35268.0,124.0,82,1
353741,Male,47,1,28.0,0,1-2 Year,Yes,34303.0,26.0,104,1
10186,Male,62,1,28.0,0,1-2 Year,Yes,51661.0,124.0,99,0
153614,Male,48,1,28.0,0,1-2 Year,Yes,32322.0,26.0,14,1
224048,Male,44,1,47.0,0,1-2 Year,Yes,29780.0,26.0,177,1
80364,Female,29,1,28.0,0,< 1 Year,Yes,29838.0,152.0,288,1
151646,Female,51,1,28.0,0,1-2 Year,Yes,44248.0,26.0,244,1
254312,Male,42,1,28.0,0,1-2 Year,Yes,42862.0,26.0,280,0
213202,Female,38,1,28.0,0,1-2 Year,Yes,32591.0,122.0,266,0
277139,Male,46,1,45.0,0,1-2 Year,Yes,24794.0,124.0,29,1
366492,Female,34,1,47.0,1,1-2 Year,No,34602.0,152.0,58,0
85807,Male,42,1,28.0,0,1-2 Year,Yes,40893.0,124.0,80,1
164530,Male,36,1,24.0,1,1-2 Year,Yes,37439.0,124.0,39,0
82111,Female,54,1,28.0,0,1-2 Year,No,46116.0,124.0,189,1
350321,Male,38,1,19.0,0,1-2 Year,Yes,2630.0,124.0,228,1
